CB2020,CT2020,BCTCB2020,GEOID,OBJECTID,CTLabel,BoroCT2020,NAME,DP03_0128PE,precinct
"3002","060800","30608003002","360470608003002",1739,"608","3060800",,,"61"
"3002","062800","30628003002","360470628003002",2142,"628","3062800",,,"61"
"3003","039400","30394003003","360470394003003",1564,"394","3039400",,,"61"
"3003","040000","30400003003","360470400003003",1569,"400","3040000",,,"61"
"3003","055000","30550003003","360470550003003",1697,"550","3055000",,,"61"
"3003","055200","30552003003","360470552003003",2227,"552","4055200",,,"61"
"3003","055600","30556003003","360470556003003",1701,"556","3055600",,,"61"
"3003","056400","30564003003","360470564003003",2057,"564","4056400",,,"61"
"3003","059402","30594023003","360470594023003",1732,"594.02","3059402",,,"61"
"3003","059403","30594033003","360470594033003",1733,"594.03","3059403",,,"61"
"3003","059600","30596003003","360470596003003",2233,"596","4059600",,,"61"
"3003","060000","30600003003","360470600003003",2236,"600","4060000",,,"61"
"3003","060800","30608003003","360470608003003",1739,"608","3060800",,,"61"
"3003","062800","30628003003","360470628003003",2142,"628","3062800",,,"61"
"3004","039400","30394003004","360470394003004",1564,"394","3039400",,,"61"
"3004","055200","30552003004","360470552003004",2227,"552","4055200",,,"61"
"3004","055400","30554003004","360470554003004",1700,"554","3055400",,,"61"
"3004","055600","30556003004","360470556003004",1701,"556","3055600",,,"61"
"3004","059402","30594023004","360470594023004",1732,"594.02","3059402",,,"61"
"3004","059403","30594033004","360470594033004",1733,"594.03","3059403",,,"61"
"3004","059600","30596003004","360470596003004",2233,"596","4059600",,,"61"
"3004","060000","30600003004","360470600003004",2236,"600","4060000",,,"61"
"3004","060800","30608003004","360470608003004",1739,"608","3060800",,,"61"
"3004","062800","30628003004","360470628003004",2142,"628","3062800",,,"61"
"3005","039400","30394003005","360470394003005",1564,"394","3039400",,,"61"
"3005","055200","30552003005","360470552003005",2227,"552","4055200",,,"61"
"3005","055400","30554003005","360470554003005",1700,"554","3055400",,,"61"
"3005","060000","30600003005","360470600003005",2236,"600","4060000",,,"61"
"3005","060800","30608003005","360470608003005",1739,"608","3060800",,,"61"
"3005","062800","30628003005","360470628003005",2142,"628","3062800",,,"61"
"3005","064400","30644003005","360470644003005",1752,"644","3064400",,,"61"
"3006","060000","30600003006","360470600003006",2236,"600","4060000",,,"61"
"3006","060800","30608003006","360470608003006",1739,"608","3060800",,,"61"
"3006","062800","30628003006","360470628003006",2142,"628","3062800",,,"61"
"3007","060000","30600003007","360470600003007",2236,"600","4060000",,,"61"
"3007","060800","30608003007","360470608003007",1739,"608","3060800",,,"61"
"3007","062800","30628003007","360470628003007",2142,"628","3062800",,,"61"
"3008","060000","30600003008","360470600003008",2236,"600","4060000",,,"61"
"3008","060800","30608003008","360470608003008",1739,"608","3060800",,,"61"
"3008","062800","30628003008","360470628003008",2142,"628","3062800",,,"61"
"3009","060000","30600003009","360470600003009",2236,"600","4060000",,,"61"
"3009","062800","30628003009","360470628003009",2142,"628","3062800",,,"61"
"3010","060000","30600003010","360470600003010",2236,"600","4060000",,,"61"
"3010","062800","30628003010","360470628003010",2142,"628","3062800",,,"61"
"3011","062800","30628003011","360470628003011",2142,"628","3062800",,,"61"
"3012","062800","30628003012","360470628003012",2142,"628","3062800",,,"61"
"3013","062800","30628003013","360470628003013",2142,"628","3062800",,,"61"
"3014","062800","30628003014","360470628003014",2142,"628","3062800",,,"61"
"3015","062800","30628003015","360470628003015",2142,"628","3062800",,,"61"
"3016","062800","30628003016","360470628003016",2142,"628","3062800",,,"61"
"3017","062800","30628003017","360470628003017",2142,"628","3062800",,,"61"
"3018","062800","30628003018","360470628003018",2142,"628","3062800",,,"61"
"3019","062800","30628003019","360470628003019",2142,"628","3062800",,,"61"
"3020","062800","30628003020","360470628003020",2142,"628","3062800",,,"61"
"3021","062800","30628003021","360470628003021",2142,"628","3062800",,,"61"
"3022","062800","30628003022","360470628003022",2142,"628","3062800",,,"61"
"3023","062800","30628003023","360470628003023",2142,"628","3062800",,,"61"
"3024","062800","30628003024","360470628003024",2142,"628","3062800",,,"61"
"4000","037402","30374024000","360470374024000",1550,"374.02","3037402",,,"61"
"4000","038800","30388004000","360470388004000",1559,"388","3038800",,,"61"
"4000","040200","30402004000","360470402004000",1571,"402","3040200",,,"61"
"4000","057000","30570004000","360470570004000",1713,"570","3057000",,,"61"
"4000","059402","30594024000","360470594024000",1732,"594.02","3059402",,,"61"
"4000","060000","30600004000","360470600004000",2236,"600","4060000",,,"61"
"4000","062800","30628004000","360470628004000",2142,"628","3062800",,,"61"
"4001","038800","30388004001","360470388004001",1559,"388","3038800",,,"61"
"4001","040200","30402004001","360470402004001",1571,"402","3040200",,,"61"
"4001","057000","30570004001","360470570004001",1713,"570","3057000",,,"61"
"4001","059402","30594024001","360470594024001",1732,"594.02","3059402",,,"61"
"4001","060000","30600004001","360470600004001",2236,"600","4060000",,,"61"
"4001","062800","30628004001","360470628004001",2142,"628","3062800",,,"61"
"4002","040200","30402004002","360470402004002",1571,"402","3040200",,,"61"
"4002","057000","30570004002","360470570004002",1713,"570","3057000",,,"61"
"4002","059402","30594024002","360470594024002",1732,"594.02","3059402",,,"61"
"4002","060000","30600004002","360470600004002",2236,"600","4060000",,,"61"
"4002","062800","30628004002","360470628004002",2142,"628","3062800",,,"61"
"4003","040200","30402004003","360470402004003",1571,"402","3040200",,,"61"
"4003","057000","30570004003","360470570004003",1713,"570","3057000",,,"61"
"4003","059402","30594024003","360470594024003",1732,"594.02","3059402",,,"61"
"4003","060000","30600004003","360470600004003",2236,"600","4060000",,,"61"
"4003","062800","30628004003","360470628004003",2142,"628","3062800",,,"61"
"4004","057000","30570004004","360470570004004",1713,"570","3057000",,,"61"
"4004","060000","30600004004","360470600004004",2236,"600","4060000",,,"61"
"4004","062800","30628004004","360470628004004",2142,"628","3062800",,,"61"
"4005","057000","30570004005","360470570004005",1713,"570","3057000",,,"61"
"4005","062800","30628004005","360470628004005",2142,"628","3062800",,,"61"
"4006","040200","30402004006","360470402004006",1571,"402","3040200",,,"61"
"4006","057000","30570004006","360470570004006",1713,"570","3057000",,,"61"
"4006","062800","30628004006","360470628004006",2142,"628","3062800",,,"61"
"4007","040200","30402004007","360470402004007",1571,"402","3040200",,,"61"
"4007","057000","30570004007","360470570004007",1713,"570","3057000",,,"61"
"4008","040200","30402004008","360470402004008",1571,"402","3040200",,,"61"
"4008","062800","30628004008","360470628004008",2142,"628","3062800",,,"61"
"4009","062800","30628004009","360470628004009",2142,"628","3062800",,,"61"
"4010","062800","30628004010","360470628004010",2142,"628","3062800",,,"61"
"4011","062800","30628004011","360470628004011",2142,"628","3062800",,,"61"
"4012","062800","30628004012","360470628004012",2142,"628","3062800",,,"61"
"4013","062800","30628004013","360470628004013",2142,"628","3062800",,,"61"
"4014","062800","30628004014","360470628004014",2142,"628","3062800",,,"61"
"4015","062800","30628004015","360470628004015",2142,"628","3062800",,,"61"
"4016","062800","30628004016","360470628004016",2142,"628","3062800",,,"61"
"4017","062800","30628004017","360470628004017",2142,"628","3062800",,,"61"
"4018","062800","30628004018","360470628004018",2142,"628","3062800",,,"61"
"4019","062800","30628004019","360470628004019",2142,"628","3062800",,,"61"
"4020","062800","30628004020","360470628004020",2142,"628","3062800",,,"61"
"4021","062800","30628004021","360470628004021",2142,"628","3062800",,,"61"
"4022","062800","30628004022","360470628004022",2142,"628","3062800",,,"61"
"4023","062800","30628004023","360470628004023",2142,"628","3062800",,,"61"
"4024","062800","30628004024","360470628004024",2142,"628","3062800",,,"61"
"4025","062800","30628004025","360470628004025",2142,"628","3062800",,,"61"
"4026","062800","30628004026","360470628004026",2142,"628","3062800",,,"61"
"4027","062800","30628004027","360470628004027",2142,"628","3062800",,,"61"
"4028","062800","30628004028","360470628004028",2142,"628","3062800",,,"61"
"4029","062800","30628004029","360470628004029",2142,"628","3062800",,,"61"
"5000","060000","30600005000","360470600005000",2236,"600","4060000",,,"61"
"5000","061004","30610045000","360470610045000",1742,"610.04","3061004",,,"61"
"5001","060000","30600005001","360470600005001",2236,"600","4060000",,,"61"
"5001","061004","30610045001","360470610045001",1742,"610.04","3061004",,,"61"
"5002","060000","30600005002","360470600005002",2236,"600","4060000",,,"61"
"5002","061004","30610045002","360470610045002",1742,"610.04","3061004",,,"61"
"5003","060000","30600005003","360470600005003",2236,"600","4060000",,,"61"
"5004","060000","30600005004","360470600005004",2236,"600","4060000",,,"61"
"5005","060000","30600005005","360470600005005",2236,"600","4060000",,,"61"
"1006","066600","30666001006","360470666001006",2204,"666","3066600",,,"61"
"1007","066600","30666001007","360470666001007",2204,"666","3066600",,,"61"
"1011","066600","30666001011","360470666001011",2204,"666","3066600",,,"61"
"1003","066600","30666001003","360470666001003",2204,"666","3066600",,,"61"
"1004","066600","30666001004","360470666001004",2204,"666","3066600",,,"61"
"2002","060800","30608002002","360470608002002",1739,"608","3060800",,,"61"
"2000","060800","30608002000","360470608002000",1739,"608","3060800",,,"61"
"2001","060800","30608002001","360470608002001",1739,"608","3060800",,,"61"
"2004","060600","30606002004","360470606002004",1738,"606","3060600",,,"61"
"2005","060600","30606002005","360470606002005",1738,"606","3060600",,,"61"
"2000","041800","30418002000","360470418002000",1588,"418","3041800",,,"61"
"3003","055400","30554003003","360470554003003",1700,"554","3055400",,,"61"
"2001","041800","30418002001","360470418002001",1588,"418","3041800",,,"61"
"2003","041800","30418002003","360470418002003",1588,"418","3041800",,,"61"
"1001","062600","30626001001","360470626001001",2141,"626","3062600",,,"61"
"2029","062800","30628002029","360470628002029",2142,"628","3062800",,,"61"
"1000","066600","30666001000","360470666001000",2204,"666","3066600",,,"61"
"1000","042000","30420001000","360470420001000",1590,"420","3042000",,,"61"
"2000","042000","30420002000","360470420002000",1590,"420","3042000",,,"61"
"2001","054200","30542002001","360470542002001",1691,"542","3054200",,,"61"
"3002","055400","30554003002","360470554003002",1700,"554","3055400",,,"61"
"0001","030400","30304000001","360470304000001",1489,"304","3030400",,,"62"
"0001","031401","30314010001","360470314010001",1497,"314.01","3031401",,,"62"
"1000","015000","30150001000","360470150001000",1347,"150","3015000",,,"62"
"1000","015400","30154001000","360470154001000",1351,"154","3015400",,,"62"
"1000","016800","30168001000","360470168001000",2208,"168","1016800",,,"62"
"1000","017000","30170001000","360470170001000",1363,"170","3017000",,,"62"
"1000","017200","30172001000","360470172001000",1364,"172","3017200",,,"62"
"1000","017400","30174001000","360470174001000",1365,"174","3017400",,,"62"
"1000","017600","30176001000","360470176001000",2185,"176","5017600",,,"62"
"1000","017800","30178001000","360470178001000",1368,"178","3017800",,,"62"
"1000","018000","30180001000","360470180001000",1370,"180","3018000",,,"62"
"1000","018200","30182001000","360470182001000",1372,"182","3018200",,,"62"
"1000","018400","30184001000","360470184001000",1374,"184","3018400",,,"62"
"1000","018600","30186001000","360470186001000",1376,"186","3018600",,,"62"
"1000","018800","30188001000","360470188001000",1378,"188","3018800",,,"62"
"1000","019000","30190001000","360470190001000",1379,"190","3019000",,,"62"
"1000","019400","30194001000","360470194001000",2269,"194","1019400",,,"62"
"1000","019600","30196001000","360470196001000",1385,"196","3019600",,,"62"
"1000","019800","30198001000","360470198001000",2036,"198","5019800",,,"62"
"1000","024800","30248001000","360470248001000",2284,"248","5024800",,,"62"
"1000","025000","30250001000","360470250001000",1434,"250","3025000",,,"62"
"1000","025200","30252001000","360470252001000",1436,"252","3025200",,,"62"
"1000","025400","30254001000","360470254001000",1438,"254","3025400",,,"62"
"1000","025600","30256001000","360470256001000",1440,"256","3025600",,,"62"
"1000","025800","30258001000","360470258001000",1442,"258","3025800",,,"62"
"1000","026000","30260001000","360470260001000",1445,"260","3026000",,,"62"
"1000","026200","30262001000","360470262001000",1447,"262","3026200",,,"62"
"1000","026400","30264001000","360470264001000",2262,"264","2026400",,,"62"
"1000","026600","30266001000","360470266001000",1451,"266","3026600",,,"62"
"1000","026800","30268001000","360470268001000",1453,"268","3026800",,,"62"
"1000","027000","30270001000","360470270001000",1455,"270","3027000",,,"62"
"1000","027200","30272001000","360470272001000",1457,"272","3027200",,,"62"
"1000","027400","30274001000","360470274001000",1459,"274","3027400",,,"62"
"1000","027600","30276001000","360470276001000",1461,"276","3027600",,,"62"
"1000","027800","30278001000","360470278001000",1463,"278","3027800",,,"62"
"1000","028000","30280001000","360470280001000",1465,"280","3028000",,,"62"
"1000","028200","30282001000","360470282001000",1467,"282","3028200",,,"62"
"1000","028400","30284001000","360470284001000",2295,"284","2028400",,,"62"
"1000","028600","30286001000","360470286001000",1472,"286","3028600",,,"62"
"1000","028800","30288001000","360470288001000",1474,"288","3028800",,,"62"
"1000","029000","30290001000","360470290001000",1475,"290","3029000",,,"62"
"1000","029200","30292001000","360470292001000",1477,"292","3029200",,,"62"
"1000","029400","30294001000","360470294001000",1479,"294","3029400",,,"62"
"1000","029600","30296001000","360470296001000",1481,"296","3029600",,,"62"
"1000","029800","30298001000","360470298001000",1483,"298","3029800",,,"62"
"1000","030000","30300001000","360470300001000",1485,"300","3030000",,,"62"
"1000","030200","30302001000","360470302001000",1487,"302","3030200",,,"62"
"1000","030400","30304001000","360470304001000",1489,"304","3030400",,,"62"
"1000","040000","30400001000","360470400001000",1569,"400","3040000",,,"62"
"1000","040400","30404001000","360470404001000",1573,"404","3040400",,,"62"
"1000","040600","30406001000","360470406001000",1575,"406","3040600",,,"62"
"1000","040800","30408001000","360470408001000",1577,"408","3040800",,,"62"
"1000","041000","30410001000","360470410001000",1579,"410","3041000",,,"62"
"1000","041200","30412001000","360470412001000",1581,"412","3041200",,,"62"
"1000","042400","30424001000","360470424001000",1594,"424","3042400",,,"62"
"1000","042600","30426001000","360470426001000",1596,"426","3042600",,,"62"
"1000","042800","30428001000","360470428001000",1598,"428","3042800",,,"62"
"1000","043000","30430001000","360470430001000",1600,"430","3043000",,,"62"
"1000","043200","30432001000","360470432001000",1602,"432","3043200",,,"62"
"1000","043400","30434001000","360470434001000",1604,"434","3043400",,,"62"
"1000","043600","30436001000","360470436001000",1606,"436","3043600",,,"62"
"1000","044600","30446001000","360470446001000",1616,"446","3044600",,,"62"
